ID,Battle ID,Battle Type,Battle Type ID,Battle Name,Game platform,Missions,Release date,Last updated,Creator(s),Average rating,Reviews,Bug reports,Times completed,Patches used,Patch IDs,Battle URL,Download Link,Folder Location,Filename,Path
43,TIE-TC 45,TIE-TC,45,Traitors,TIE Fighter,6,4/14/1996,9/9/2003,LT Katarn,0.7,14,0,307,None,,https://tc.emperorshammer.org/download.php?id=43&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC45.zip,C:\Users\kevin\Documents\Projects\EH\TIETC45,B1M6GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC45\B1M6GM.TIE
44,TIE-TC 46,TIE-TC,46,Back to the Basics,TIE Fighter,1,5/14/1996,9/10/2003,Hickel,0.2,29,0,292,None,,https://tc.emperorshammer.org/download.php?id=44&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC46.zip,C:\Users\kevin\Documents\Projects\EH\TIETC46,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC46\B1m1fm.tie
45,TIE-TC 47,TIE-TC,47,Get That Rat!,TIE Fighter,4,5/14/1996,12/30/2014,Hickel,1.7,9,1,267,None,,https://tc.emperorshammer.org/download.php?id=45&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC47.zip,C:\Users\kevin\Documents\Projects\EH\TIETC47,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC47\B1m1fm.tie
45,TIE-TC 47,TIE-TC,47,Get That Rat!,TIE Fighter,4,5/14/1996,12/30/2014,Hickel,1.7,9,1,267,None,,https://tc.emperorshammer.org/download.php?id=45&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC47.zip,C:\Users\kevin\Documents\Projects\EH\TIETC47,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC47\B1m2fm.tie
45,TIE-TC 47,TIE-TC,47,Get That Rat!,TIE Fighter,4,5/14/1996,12/30/2014,Hickel,1.7,9,1,267,None,,https://tc.emperorshammer.org/download.php?id=45&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC47.zip,C:\Users\kevin\Documents\Projects\EH\TIETC47,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC47\B1m3bm.tie
45,TIE-TC 47,TIE-TC,47,Get That Rat!,TIE Fighter,4,5/14/1996,12/30/2014,Hickel,1.7,9,1,267,None,,https://tc.emperorshammer.org/download.php?id=45&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC47.zip,C:\Users\kevin\Documents\Projects\EH\TIETC47,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC47\B1m4im.tie
46,TIE-TC 48,TIE-TC,48,Ski Hoth - Star Wars Mercenaries,TIE Fighter,4,5/14/1996,9/10/2003,Hickel,4.1,10,0,531,None,,https://tc.emperorshammer.org/download.php?id=46&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC48.zip,C:\Users\kevin\Documents\Projects\EH\TIETC48,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC48\B1m1fm.tie
46,TIE-TC 48,TIE-TC,48,Ski Hoth - Star Wars Mercenaries,TIE Fighter,4,5/14/1996,9/10/2003,Hickel,4.1,10,0,531,None,,https://tc.emperorshammer.org/download.php?id=46&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC48.zip,C:\Users\kevin\Documents\Projects\EH\TIETC48,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC48\B1m2fm.tie
46,TIE-TC 48,TIE-TC,48,Ski Hoth - Star Wars Mercenaries,TIE Fighter,4,5/14/1996,9/10/2003,Hickel,4.1,10,0,531,None,,https://tc.emperorshammer.org/download.php?id=46&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC48.zip,C:\Users\kevin\Documents\Projects\EH\TIETC48,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC48\B1m3bm.tie
46,TIE-TC 48,TIE-TC,48,Ski Hoth - Star Wars Mercenaries,TIE Fighter,4,5/14/1996,9/10/2003,Hickel,4.1,10,0,531,None,,https://tc.emperorshammer.org/download.php?id=46&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC48.zip,C:\Users\kevin\Documents\Projects\EH\TIETC48,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC48\B1m4im.tie
47,TIE-TC 49,TIE-TC,49,Construct the Sovereign,TIE Fighter,6,6/18/1996,9/9/2003,Unknown,2.5,4,0,321,None,,https://tc.emperorshammer.org/download.php?id=47&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC49.zip,C:\Users\kevin\Documents\Projects\EH\TIETC49,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC49\b1m1fm.tie
47,TIE-TC 49,TIE-TC,49,Construct the Sovereign,TIE Fighter,6,6/18/1996,9/9/2003,Unknown,2.5,4,0,321,None,,https://tc.emperorshammer.org/download.php?id=47&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC49.zip,C:\Users\kevin\Documents\Projects\EH\TIETC49,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC49\b1m2fm.tie
47,TIE-TC 49,TIE-TC,49,Construct the Sovereign,TIE Fighter,6,6/18/1996,9/9/2003,Unknown,2.5,4,0,321,None,,https://tc.emperorshammer.org/download.php?id=47&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC49.zip,C:\Users\kevin\Documents\Projects\EH\TIETC49,b1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC49\b1m3bm.tie
47,TIE-TC 49,TIE-TC,49,Construct the Sovereign,TIE Fighter,6,6/18/1996,9/9/2003,Unknown,2.5,4,0,321,None,,https://tc.emperorshammer.org/download.php?id=47&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC49.zip,C:\Users\kevin\Documents\Projects\EH\TIETC49,b1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC49\b1m4im.tie
47,TIE-TC 49,TIE-TC,49,Construct the Sovereign,TIE Fighter,6,6/18/1996,9/9/2003,Unknown,2.5,4,0,321,None,,https://tc.emperorshammer.org/download.php?id=47&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC49.zip,C:\Users\kevin\Documents\Projects\EH\TIETC49,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC49\b1m5gm.tie
47,TIE-TC 49,TIE-TC,49,Construct the Sovereign,TIE Fighter,6,6/18/1996,9/9/2003,Unknown,2.5,4,0,321,None,,https://tc.emperorshammer.org/download.php?id=47&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC49.zip,C:\Users\kevin\Documents\Projects\EH\TIETC49,b1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC49\b1m6gm.tie
48,TIE-TC 50,TIE-TC,50,Ackbar's Trick,TIE Fighter,4,6/18/1996,12/24/2013,GN Devin,1.7,6,0,327,None,,https://tc.emperorshammer.org/download.php?id=48&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC50.zip,C:\Users\kevin\Documents\Projects\EH\TIETC50,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC50\b1m1fm.tie
48,TIE-TC 50,TIE-TC,50,Ackbar's Trick,TIE Fighter,4,6/18/1996,12/24/2013,GN Devin,1.7,6,0,327,None,,https://tc.emperorshammer.org/download.php?id=48&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC50.zip,C:\Users\kevin\Documents\Projects\EH\TIETC50,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC50\b1m2fm.tie
48,TIE-TC 50,TIE-TC,50,Ackbar's Trick,TIE Fighter,4,6/18/1996,12/24/2013,GN Devin,1.7,6,0,327,None,,https://tc.emperorshammer.org/download.php?id=48&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC50.zip,C:\Users\kevin\Documents\Projects\EH\TIETC50,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC50\B1m3bm.tie
48,TIE-TC 50,TIE-TC,50,Ackbar's Trick,TIE Fighter,4,6/18/1996,12/24/2013,GN Devin,1.7,6,0,327,None,,https://tc.emperorshammer.org/download.php?id=48&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC50.zip,C:\Users\kevin\Documents\Projects\EH\TIETC50,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC50\B1m4im.tie
49,TIE-TC 51,TIE-TC,51,The Space Supremacy,TIE Fighter,5,6/18/1996,12/31/2014,LC Adolf,2.9,8,0,363,None,,https://tc.emperorshammer.org/download.php?id=49&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC51.zip,C:\Users\kevin\Documents\Projects\EH\TIETC51,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC51\B1m1fm.tie
49,TIE-TC 51,TIE-TC,51,The Space Supremacy,TIE Fighter,5,6/18/1996,12/31/2014,LC Adolf,2.9,8,0,363,None,,https://tc.emperorshammer.org/download.php?id=49&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC51.zip,C:\Users\kevin\Documents\Projects\EH\TIETC51,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC51\B1m2fm.tie
49,TIE-TC 51,TIE-TC,51,The Space Supremacy,TIE Fighter,5,6/18/1996,12/31/2014,LC Adolf,2.9,8,0,363,None,,https://tc.emperorshammer.org/download.php?id=49&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC51.zip,C:\Users\kevin\Documents\Projects\EH\TIETC51,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC51\B1m3bm.tie
49,TIE-TC 51,TIE-TC,51,The Space Supremacy,TIE Fighter,5,6/18/1996,12/31/2014,LC Adolf,2.9,8,0,363,None,,https://tc.emperorshammer.org/download.php?id=49&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC51.zip,C:\Users\kevin\Documents\Projects\EH\TIETC51,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC51\B1m4im.tie
49,TIE-TC 51,TIE-TC,51,The Space Supremacy,TIE Fighter,5,6/18/1996,12/31/2014,LC Adolf,2.9,8,0,363,None,,https://tc.emperorshammer.org/download.php?id=49&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC51.zip,C:\Users\kevin\Documents\Projects\EH\TIETC51,B1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC51\B1m5gm.tie
50,TIE-TC 52,TIE-TC,52,Freedom Task Force,TIE Fighter,6,6/18/1996,12/31/2014,Lews,3.1,12,0,402,None,,https://tc.emperorshammer.org/download.php?id=50&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC52.zip,C:\Users\kevin\Documents\Projects\EH\TIETC52,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC52\B1m1fm.tie
50,TIE-TC 52,TIE-TC,52,Freedom Task Force,TIE Fighter,6,6/18/1996,12/31/2014,Lews,3.1,12,0,402,None,,https://tc.emperorshammer.org/download.php?id=50&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC52.zip,C:\Users\kevin\Documents\Projects\EH\TIETC52,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC52\B1m2fm.tie
50,TIE-TC 52,TIE-TC,52,Freedom Task Force,TIE Fighter,6,6/18/1996,12/31/2014,Lews,3.1,12,0,402,None,,https://tc.emperorshammer.org/download.php?id=50&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC52.zip,C:\Users\kevin\Documents\Projects\EH\TIETC52,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC52\B1m3bm.tie
50,TIE-TC 52,TIE-TC,52,Freedom Task Force,TIE Fighter,6,6/18/1996,12/31/2014,Lews,3.1,12,0,402,None,,https://tc.emperorshammer.org/download.php?id=50&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC52.zip,C:\Users\kevin\Documents\Projects\EH\TIETC52,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC52\B1m4im.tie
50,TIE-TC 52,TIE-TC,52,Freedom Task Force,TIE Fighter,6,6/18/1996,12/31/2014,Lews,3.1,12,0,402,None,,https://tc.emperorshammer.org/download.php?id=50&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC52.zip,C:\Users\kevin\Documents\Projects\EH\TIETC52,B1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC52\B1m5gm.tie
50,TIE-TC 52,TIE-TC,52,Freedom Task Force,TIE Fighter,6,6/18/1996,12/31/2014,Lews,3.1,12,0,402,None,,https://tc.emperorshammer.org/download.php?id=50&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC52.zip,C:\Users\kevin\Documents\Projects\EH\TIETC52,B1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC52\B1m6gm.tie
51,TIE-TC 53,TIE-TC,53,Capture of the Rebel Spy,TIE Fighter,5,6/18/1996,3/22/2009,CPT Darkstar,1.7,3,0,222,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=51&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC53.zip,C:\Users\kevin\Documents\Projects\EH\TIETC53,B1M1FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC53\B1M1FM.TIE
51,TIE-TC 53,TIE-TC,53,Capture of the Rebel Spy,TIE Fighter,5,6/18/1996,3/22/2009,CPT Darkstar,1.7,3,0,222,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=51&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC53.zip,C:\Users\kevin\Documents\Projects\EH\TIETC53,B1M2FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC53\B1M2FM.TIE
51,TIE-TC 53,TIE-TC,53,Capture of the Rebel Spy,TIE Fighter,5,6/18/1996,3/22/2009,CPT Darkstar,1.7,3,0,222,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=51&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC53.zip,C:\Users\kevin\Documents\Projects\EH\TIETC53,B1M3BM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC53\B1M3BM.TIE
51,TIE-TC 53,TIE-TC,53,Capture of the Rebel Spy,TIE Fighter,5,6/18/1996,3/22/2009,CPT Darkstar,1.7,3,0,222,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=51&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC53.zip,C:\Users\kevin\Documents\Projects\EH\TIETC53,B1M4IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC53\B1M4IM.TIE
51,TIE-TC 53,TIE-TC,53,Capture of the Rebel Spy,TIE Fighter,5,6/18/1996,3/22/2009,CPT Darkstar,1.7,3,0,222,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=51&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC53.zip,C:\Users\kevin\Documents\Projects\EH\TIETC53,B1M5GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC53\B1M5GM.TIE
52,TIE-TC 54,TIE-TC,54,Excaliber,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,1,6,0,188,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=52&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC54.zip,C:\Users\kevin\Documents\Projects\EH\TIETC54,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC54\b1m1fm.tie
52,TIE-TC 54,TIE-TC,54,Excaliber,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,1,6,0,188,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=52&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC54.zip,C:\Users\kevin\Documents\Projects\EH\TIETC54,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC54\b1m2fm.tie
52,TIE-TC 54,TIE-TC,54,Excaliber,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,1,6,0,188,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=52&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC54.zip,C:\Users\kevin\Documents\Projects\EH\TIETC54,b1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC54\b1m3bm.tie
52,TIE-TC 54,TIE-TC,54,Excaliber,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,1,6,0,188,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=52&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC54.zip,C:\Users\kevin\Documents\Projects\EH\TIETC54,b1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC54\b1m4im.tie
52,TIE-TC 54,TIE-TC,54,Excaliber,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,1,6,0,188,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=52&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC54.zip,C:\Users\kevin\Documents\Projects\EH\TIETC54,B1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC54\B1m5gm.tie
53,TIE-TC 55,TIE-TC,55,Double Threat,TIE Fighter,4,7/22/1996,9/10/2003,LT Katarn,3.8,8,0,311,None,,https://tc.emperorshammer.org/download.php?id=53&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC55.zip,C:\Users\kevin\Documents\Projects\EH\TIETC55,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC55\B1m1fm.tie
53,TIE-TC 55,TIE-TC,55,Double Threat,TIE Fighter,4,7/22/1996,9/10/2003,LT Katarn,3.8,8,0,311,None,,https://tc.emperorshammer.org/download.php?id=53&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC55.zip,C:\Users\kevin\Documents\Projects\EH\TIETC55,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC55\B1m2fm.tie
53,TIE-TC 55,TIE-TC,55,Double Threat,TIE Fighter,4,7/22/1996,9/10/2003,LT Katarn,3.8,8,0,311,None,,https://tc.emperorshammer.org/download.php?id=53&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC55.zip,C:\Users\kevin\Documents\Projects\EH\TIETC55,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC55\B1m3bm.tie
53,TIE-TC 55,TIE-TC,55,Double Threat,TIE Fighter,4,7/22/1996,9/10/2003,LT Katarn,3.8,8,0,311,None,,https://tc.emperorshammer.org/download.php?id=53&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC55.zip,C:\Users\kevin\Documents\Projects\EH\TIETC55,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC55\B1m4im.tie
54,TIE-TC 56,TIE-TC,56,Combined Attack,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,0.6,7,1,152,EH Ship Patch for TIE '95 | Fly Rebel Fighters | A-9 Vigilance Interceptor,231|344|260,https://tc.emperorshammer.org/download.php?id=54&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC56.zip,C:\Users\kevin\Documents\Projects\EH\TIETC56,B1M1FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC56\B1M1FM.TIE
54,TIE-TC 56,TIE-TC,56,Combined Attack,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,0.6,7,1,152,EH Ship Patch for TIE '95 | Fly Rebel Fighters | A-9 Vigilance Interceptor,231|344|260,https://tc.emperorshammer.org/download.php?id=54&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC56.zip,C:\Users\kevin\Documents\Projects\EH\TIETC56,B1M2FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC56\B1M2FM.TIE
54,TIE-TC 56,TIE-TC,56,Combined Attack,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,0.6,7,1,152,EH Ship Patch for TIE '95 | Fly Rebel Fighters | A-9 Vigilance Interceptor,231|344|260,https://tc.emperorshammer.org/download.php?id=54&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC56.zip,C:\Users\kevin\Documents\Projects\EH\TIETC56,B1M3BM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC56\B1M3BM.TIE
54,TIE-TC 56,TIE-TC,56,Combined Attack,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,0.6,7,1,152,EH Ship Patch for TIE '95 | Fly Rebel Fighters | A-9 Vigilance Interceptor,231|344|260,https://tc.emperorshammer.org/download.php?id=54&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC56.zip,C:\Users\kevin\Documents\Projects\EH\TIETC56,B1M4IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC56\B1M4IM.TIE
54,TIE-TC 56,TIE-TC,56,Combined Attack,TIE Fighter,5,7/22/1996,3/22/2009,LT Katarn,0.6,7,1,152,EH Ship Patch for TIE '95 | Fly Rebel Fighters | A-9 Vigilance Interceptor,231|344|260,https://tc.emperorshammer.org/download.php?id=54&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC56.zip,C:\Users\kevin\Documents\Projects\EH\TIETC56,B1M5GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC56\B1M5GM.TIE
55,TIE-TC 57,TIE-TC,57,Raptor,TIE Fighter,6,9/7/1996,3/22/2009,COL Ray,3,7,1,271,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=55&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC57.zip,C:\Users\kevin\Documents\Projects\EH\TIETC57,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC57\b1m1fm.tie
55,TIE-TC 57,TIE-TC,57,Raptor,TIE Fighter,6,9/7/1996,3/22/2009,COL Ray,3,7,1,271,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=55&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC57.zip,C:\Users\kevin\Documents\Projects\EH\TIETC57,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC57\b1m2fm.tie
55,TIE-TC 57,TIE-TC,57,Raptor,TIE Fighter,6,9/7/1996,3/22/2009,COL Ray,3,7,1,271,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=55&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC57.zip,C:\Users\kevin\Documents\Projects\EH\TIETC57,b1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC57\b1m3bm.tie
55,TIE-TC 57,TIE-TC,57,Raptor,TIE Fighter,6,9/7/1996,3/22/2009,COL Ray,3,7,1,271,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=55&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC57.zip,C:\Users\kevin\Documents\Projects\EH\TIETC57,b1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC57\b1m4im.tie
55,TIE-TC 57,TIE-TC,57,Raptor,TIE Fighter,6,9/7/1996,3/22/2009,COL Ray,3,7,1,271,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=55&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC57.zip,C:\Users\kevin\Documents\Projects\EH\TIETC57,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC57\b1m5gm.tie
55,TIE-TC 57,TIE-TC,57,Raptor,TIE Fighter,6,9/7/1996,3/22/2009,COL Ray,3,7,1,271,EH Ship Patch for TIE '95 | Fly Rebel Fighters,231|344,https://tc.emperorshammer.org/download.php?id=55&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC57.zip,C:\Users\kevin\Documents\Projects\EH\TIETC57,b1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC57\b1m6gm.tie
56,TIE-TC 58,TIE-TC,58,The Outcast,TIE Fighter,5,9/7/1996,9/9/2003,Jerrold,2.3,7,0,247,None,,https://tc.emperorshammer.org/download.php?id=56&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC58.zip,C:\Users\kevin\Documents\Projects\EH\TIETC58,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC58\b1m1fm.tie
56,TIE-TC 58,TIE-TC,58,The Outcast,TIE Fighter,5,9/7/1996,9/9/2003,Jerrold,2.3,7,0,247,None,,https://tc.emperorshammer.org/download.php?id=56&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC58.zip,C:\Users\kevin\Documents\Projects\EH\TIETC58,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC58\b1m2fm.tie
56,TIE-TC 58,TIE-TC,58,The Outcast,TIE Fighter,5,9/7/1996,9/9/2003,Jerrold,2.3,7,0,247,None,,https://tc.emperorshammer.org/download.php?id=56&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC58.zip,C:\Users\kevin\Documents\Projects\EH\TIETC58,b1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC58\b1m3bm.tie
56,TIE-TC 58,TIE-TC,58,The Outcast,TIE Fighter,5,9/7/1996,9/9/2003,Jerrold,2.3,7,0,247,None,,https://tc.emperorshammer.org/download.php?id=56&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC58.zip,C:\Users\kevin\Documents\Projects\EH\TIETC58,b1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC58\b1m4im.tie
56,TIE-TC 58,TIE-TC,58,The Outcast,TIE Fighter,5,9/7/1996,9/9/2003,Jerrold,2.3,7,0,247,None,,https://tc.emperorshammer.org/download.php?id=56&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC58.zip,C:\Users\kevin\Documents\Projects\EH\TIETC58,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC58\b1m5gm.tie
57,TIE-TC 59,TIE-TC,59,Encounter at Dar'Telis,TIE Fighter,8,10/16/1996,7/3/2017,Dactyl,3.4,5,1,245,Fly Rebel Fighters,344,https://tc.emperorshammer.org/download.php?id=57&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC59.zip,C:\Users\kevin\Documents\Projects\EH\TIETC59,hmrb59m1.tie,C:\Users\kevin\Documents\Projects\EH\TIETC59\hmrb59m1.tie
57,TIE-TC 59,TIE-TC,59,Encounter at Dar'Telis,TIE Fighter,8,10/16/1996,7/3/2017,Dactyl,3.4,5,1,245,Fly Rebel Fighters,344,https://tc.emperorshammer.org/download.php?id=57&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC59.zip,C:\Users\kevin\Documents\Projects\EH\TIETC59,hmrb59m2.tie,C:\Users\kevin\Documents\Projects\EH\TIETC59\hmrb59m2.tie
